AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4081.153846,4070.76923,4095.128205,4073.589743,4143.076923,4093.589743,4096.153846,4092.948718,4096.153846,4146.153846,4097.051282,3909.871794,4105,4071.282051
4069.615384,4051.923077,4080.128205,4055.25641,4143.974359,4093.333333,4100.128205,4082.692307,4092.307692,4145,4074.358974,3887.179486,4080.897436,4055.128205
4065.76923,4043.205128,4074.871795,4039.487179,4145,4094.358974,4107.564102,4081.923077,4091.025641,4147.051282,4072.307692,3876.282051,4073.717948,4045.76923
4075.51282,4051.410256,4085,4040.897435,4142.948718,4091.794871,4110.897436,4088.461538,4093.205128,4150.128205,4091.923077,3884.487179,4087.051282,4053.205128
4085.897436,4060.641025,4088.717948,4046.538461,4145.51282,4087.307692,4105.641025,4091.025641,4097.820512,4149.615384,4109.358974,3898.333333,4093.205128,4062.435897
4090.128205,4068.076923,4090,4051.153846,4146.410256,4090.128205,4106.923077,4094.358974,4102.948718,4147.051282,4118.846154,3906.410256,4089.358974,4068.461538
4096.153846,4075,4102.820513,4067.179487,4146.025641,4101.282051,4116.794872,4103.974359,4108.076923,4146.923077,4131.923077,3917.051281,4096.923077,4081.794871
4108.205128,4084.358974,4117.435897,4087.564102,4145,4110.897436,4121.153846,4111.794872,4114.102564,4147.179487,4144.102564,3934.615384,4114.743589,4095.25641
4117.948718,4099.102564,4127.179487,4100.51282,4144.615384,4112.820513,4119.102564,4106.538461,4114.871795,4146.666666,4146.923077,3944.999999,4125.641025,4100
4123.461538,4112.179487,4138.846154,4107.435897,4145.128205,4111.153846,4118.974359,4094.871795,4105,4147.820513,4144.487179,3944.871794,4124.871795,4105.51282
4127.179487,4113.461538,4144.102564,4111.153846,4139.487179,4109.615384,4115.128205,4087.820512,4096.410256,4147.564102,4141.025641,3941.923076,4120.897436,4107.435897
4123.717948,4106.794872,4136.410256,4107.692307,4142.692307,4105.128205,4107.564102,4089.358974,4100.384615,4145.897436,4141.153846,3942.692307,4120.25641,4102.307692
4118.589743,4102.564102,4126.794872,4098.461538,4147.179487,4098.076923,4106.794872,4095.384615,4113.205128,4147.307692,4142.435897,3940.25641,4121.025641,4098.461538
4114.358974,4095.25641,4124.102564,4096.666666,4142.564102,4094.871795,4108.205128,4097.948718,4117.692307,4147.820513,4140.128205,3930.897435,4115.51282,4092.435897
4108.205128,4085.76923,4122.179487,4099.871795,4145.51282,4093.974359,4102.948718,4095.641025,4108.589743,4145.384615,4139.102564,3920.76923,4103.974359,4082.692307
4105.128205,4083.717948,4113.974359,4093.717948,4143.461538,4091.666666,4095.384615,4090.897436,4102.564102,4145,4140.51282,3921.282051,4091.794871,4079.102564
4104.743589,4087.820512,4114.615384,4087.179487,4139.487179,4090.128205,4093.846154,4094.743589,4108.717948,4147.564102,4139.102564,3926.794871,4088.076923,4082.948718
4106.666666,4085.641025,4125.384615,4097.435897,4143.205128,4094.615384,4102.435897,4103.846154,4111.666666,4147.692307,4142.435897,3925.76923,4105,4086.666666
4106.923077,4073.717948,4121.794872,4101.666666,4141.923077,4099.487179,4107.435897,4099.102564,4106.538461,4147.307692,4151.025641,3924.230769,4127.307692,4088.333333
4105.769231,4070.76923,4113.333333,4092.179487,4143.205128,4100.128205,4103.846154,4094.230769,4109.615384,4148.717949,4160,3928.205128,4125.25641,4092.179487
4106.282051,4079.487179,4118.461538,4096.153846,4145,4103.333333,4104.743589,4104.358974,4120.128205,4147.692307,4167.820513,3935.897435,4104.102564,4097.307692
4109.358974,4079.871795,4125.384615,4107.564102,4143.589743,4108.076923,4106.282051,4110.384615,4120.897436,4147.307692,4169.74359,3939.615384,4093.974359,4100.51282
4112.692307,4077.948718,4125.25641,4106.923077,4143.076923,4104.358974,4102.179487,4103.461538,4111.538461,4149.487179,4170.641026,3942.820512,4093.205128,4103.717948
4110.51282,4083.205128,4126.025641,4106.410256,4142.948718,4096.538461,4102.564102,4102.051282,4103.846154,4148.589743,4171.538461,3942.179487,4083.589743,4104.743589
4108.974359,4082.820512,4123.717948,4113.076923,4147.948718,4095.128205,4105.25641,4108.589743,4103.974359,4145.641025,4159.102564,3932.307692,4072.051282,4101.153846
4108.589743,4075.25641,4116.666666,4112.948718,4146.538461,4094.358974,4096.923077,4104.871795,4104.487179,4145.641025,4142.564102,3923.076922,4062.051282,4095.25641
4101.153846,4071.794871,4107.948718,4106.666666,4141.666666,4091.025641,4088.461538,4093.205128,4098.076923,4146.538461,4134.743589,3916.153845,4051.666666,4089.102564
4090.25641,4069.871795,4099.871795,4107.179487,4144.871795,4093.846154,4095.384615,4086.282051,4091.282051,4147.307692,4125.897436,3904.230768,4046.025641,4081.666666
4090.25641,4068.974359,4100.51282,4112.692307,4143.846154,4104.102564,4107.179487,4090.25641,4093.974359,4148.846154,4125.641025,3894.871794,4051.538461,4076.538461
4096.794871,4073.333333,4103.333333,4112.820513,4143.717949,4108.461538,4109.615384,4096.410256,4102.692307,4148.846154,4138.461538,3897.435897,4066.282051,4080.384615
4091.666666,4072.948718,4093.589743,4105.384615,4146.410256,4098.589743,4105.51282,4090.76923,4099.230769,4147.820513,4135.128205,3896.282051,4073.717948,4081.282051
4088.974359,4069.871795,4091.538461,4104.487179,4142.564102,4094.615384,4111.923077,4091.666666,4094.102564,4146.923077,4124.487179,3890.25641,4074.358974,4080.25641
4102.435897,4077.435897,4105.51282,4113.461538,4142.435897,4104.230769,4122.692307,4107.948718,4105.128205,4146.153846,4133.974359,3898.974358,4083.076923,4090.128205
4111.923077,4087.564102,4110.769231,4115.128205,4145.25641,4106.153846,4120.128205,4114.358974,4111.923077,4145.641025,4144.615384,3908.076922,4092.948718,4097.179487
4113.461538,4088.589743,4112.435897,4113.076923,4146.923077,4103.589743,4117.820513,4110.641025,4107.051282,4145.25641,4141.025641,3906.02564,4091.666666,4097.564102
4119.615384,4086.666666,4123.076923,4121.025641,4146.153846,4110.128205,4124.487179,4119.743589,4113.076923,4146.153846,4143.717949,3907.435897,4092.307692,4099.102564
4122.820513,4090.384615,4126.410256,4125.897436,4142.692307,4114.358974,4128.076923,4128.205128,4122.307692,4148.205128,4155.25641,3915.128204,4095.641025,4097.179487
4115.384615,4093.589743,4121.794872,4116.025641,4145.25641,4109.230769,4119.871795,4118.846154,4114.871795,4148.589743,4153.076923,3913.717948,4086.666666,4091.923077
4110.641025,4090,4118.205128,4107.307692,4145.769231,4103.461538,4104.102564,4106.923077,4102.692307,4148.717949,4140.769231,3908.589743,4073.333333,4086.410256
4109.871795,4084.615384,4112.564102,4103.205128,4143.717949,4098.589743,4094.487179,4100.897436,4098.589743,4149.871795,4137.564102,3910.76923,4068.589743,4081.153846
4107.564102,4082.179487,4107.051282,4099.230769,4144.74359,4094.871795,4099.102564,4096.794871,4099.743589,4149.102564,4140.769231,3906.538461,4069.358974,4079.102564
4108.205128,4086.666666,4108.076923,4102.564102,4143.717949,4094.358974,4104.871795,4098.333333,4101.923077,4147.179487,4141.794872,3901.02564,4070.51282,4082.564102
4108.076923,4092.307692,4108.205128,4102.307692,4146.410256,4092.692307,4103.717948,4100.641025,4101.282051,4148.076923,4136.025641,3902.179486,4063.589743,4081.666666
4105.384615,4090.641025,4106.025641,4093.076923,4144.871795,4095.51282,4105.641025,4098.589743,4098.717948,4148.846154,4125.25641,3901.02564,4055,4072.179487
4105,4088.076923,4105,4089.487179,4142.307692,4103.589743,4108.461538,4106.025641,4105.641025,4145.641025,4127.051282,3902.051281,4060.897435,4071.923077
4106.538461,4088.717948,4104.102564,4089.230769,4144.615384,4106.794872,4108.974359,4127.307692,4117.948718,4144.74359,4138.846154,3908.717948,4067.179487,4079.102564
4108.333333,4090.384615,4106.410256,4093.076923,4142.435897,4109.358974,4114.358974,4141.923077,4124.358974,4146.666666,4141.282051,3912.179486,4060.384615,4080.641025
4108.461538,4094.487179,4107.435897,4103.589743,4144.615384,4113.076923,4117.692307,4142.564102,4125.769231,4146.923077,4142.692307,3914.743589,4056.153846,4080.51282
4105.897436,4097.820512,4105.128205,4106.923077,4146.025641,4109.615384,4111.666666,4137.179487,4125.51282,4146.153846,4150.25641,3922.820512,4064.615384,4081.923077
4110.25641,4098.717948,4112.820513,4104.230769,4142.564102,4105.51282,4105.769231,4128.974359,4125.384615,4146.794872,4152.820513,3928.076922,4071.025641,4085.25641
4122.435897,4102.307692,4124.230769,4111.153846,4145,4110.641025,4109.615384,4116.538461,4120.51282,4148.333333,4153.461538,3929.871794,4069.615384,4089.487179
4126.410256,4105.897436,4124.871795,4117.564102,4146.025641,4113.205128,4110,4101.538461,4109.615384,4147.692307,4155.384615,3932.307692,4066.538461,4089.230769
4122.692307,4109.358974,4126.153846,4115.25641,4145.641025,4109.102564,4103.333333,4091.153846,4104.743589,4147.179487,4153.589743,3933.461538,4061.025641,4087.692307
4125.51282,4118.205128,4136.538461,4119.230769,4145.641025,4113.589743,4102.692307,4095.641025,4113.333333,4147.692307,4153.205128,3937.692307,4064.358974,4092.435897
4128.205128,4121.666666,4141.282051,4126.794872,4144.615384,4123.974359,4106.410256,4111.410256,4121.923077,4149.102564,4156.923077,3947.435897,4071.794871,4097.179487
4126.282051,4117.948718,4137.307692,4126.410256,4146.282051,4123.076923,4107.179487,4125.384615,4126.538461,4149.487179,4160.641025,3956.538461,4071.794871,4099.871795
4130.897436,4120.641025,4136.794872,4121.153846,4142.948718,4117.435897,4110.641025,4135.641025,4140.51282,4147.435897,4166.153846,3960.128205,4070.76923,4104.102564
4138.076923,4124.102564,4138.333333,4120.25641,4143.205128,4123.589743,4117.692307,4146.025641,4151.666666,4148.076923,4167.564102,3963.461538,4073.846154,4106.666666
4138.717949,4125.51282,4140.641025,4130.25641,4147.948718,4137.820513,4127.948718,4161.666666,4156.410256,4148.846154,4168.461538,3969.230769,4078.846154,4110.51282
4138.461538,4135.128205,4142.435897,4138.076923,4145.128205,4145.384615,4137.820513,4174.358974,4165.641025,4148.333333,4178.846154,3976.282051,4087.948718,4113.461538
4140.384615,4139.871795,4141.282051,4131.538461,4146.025641,4143.717949,4140.128205,4173.846154,4172.307692,4148.461538,4188.076923,3979.999999,4096.153846,4115.51282
4140.897436,4135.51282,4145.25641,4127.692307,4145.51282,4140,4136.282051,4169.74359,4169.74359,4149.102564,4184.615384,3982.307692,4091.282051,4121.282051
4147.564102,4146.410256,4157.179487,4142.307692,4142.564102,4142.435897,4135.384615,4168.461538,4168.717949,4148.589743,4182.564102,3992.564102,4084.230769,4125.384615
4161.282051,4168.846154,4170,4158.461538,4145,4151.538461,4138.589743,4168.589743,4173.589743,4147.692307,4194.102564,4010.641025,4094.358974,4129.615384
4164.74359,4171.538461,4172.051282,4157.564102,4143.333333,4157.179487,4140.128205,4165.897436,4178.076923,4146.923077,4204.358974,4015.128205,4106.666666,4137.692307
4156.794872,4154.615384,4162.948718,4146.153846,4143.717949,4151.153846,4139.74359,4159.230769,4172.435897,4147.051282,4199.102564,4006.410256,4099.615384,4140.128205
4151.794872,4145.769231,4153.205128,4136.538461,4143.333333,4141.794872,4138.717949,4152.564102,4158.846154,4147.948718,4181.923077,4001.923076,4080.384615,4128.205128
4150.769231,4149.487179,4148.974359,4133.717948,4142.179487,4139.102564,4138.205128,4150.897436,4152.179487,4147.179487,4171.923077,3996.923076,4068.205128,4118.461538
4150,4156.666666,4149.615384,4137.820513,4145.897436,4145.384615,4141.153846,4159.102564,4156.923077,4147.051282,4177.820513,3995.76923,4070.641025,4121.794872
4153.717949,4160.25641,4154.871795,4141.153846,4142.564102,4153.589743,4142.948718,4168.333333,4159.615384,4148.717949,4181.666667,4002.307692,4077.820512,4123.333333
4154.230769,4159.615384,4157.307692,4138.846154,4142.179487,4153.846154,4139.102564,4168.974359,4153.717949,4146.794872,4171.794872,4003.076923,4076.923077,4118.717948
4149.615384,4163.846154,4153.205128,4140.51282,4144.487179,4152.435897,4137.692307,4166.794872,4153.589743,4144.102564,4168.589743,4004.230769,4077.692307,4118.846154
4156.153846,4174.487179,4159.230769,4151.153846,4141.794872,4161.666666,4141.923077,4168.333333,4160.51282,4145.897436,4181.282051,4009.871794,4090.641025,4124.487179
4167.948718,4178.846154,4169.487179,4159.230769,4145.769231,4170.25641,4141.794872,4167.820513,4163.589743,4147.948718,4183.333333,4007.179487,4097.051282,4124.358974
4167.948718,4173.461538,4163.717949,4148.974359,4145.769231,4169.102564,4142.307692,4167.948718,4165.51282,4145.769231,4171.153846,4001.282051,4090.384615,4117.564102
4165.641025,4171.410256,4159.487179,4138.333333,4141.282051,4166.666666,4147.692307,4172.564102,4173.076923,4145.25641,4172.435897,4005.897435,4097.051282,4118.076923
4172.307692,4180.384615,4169.74359,4144.487179,4142.179487,4163.205128,4144.358974,4168.076923,4173.589743,4148.205128,4185.897436,4016.410256,4116.538461,4128.333333
4175.769231,4187.051282,4176.025641,4150.25641,4142.692307,4157.948718,4137.051282,4156.923077,4166.538461,4149.230769,4191.282051,4024.102564,4127.820513,4135.25641
4166.025641,4179.615384,4169.102564,4143.974359,4144.102564,4157.564102,4139.487179,4160.769231,4167.435897,4148.589743,4185.25641,4022.179487,4129.615384,4133.333333
4155.769231,4168.205128,4160.128205,4136.923077,4143.974359,4159.358974,4143.461538,4177.435897,4172.307692,4146.794872,4176.282051,4015.897435,4129.358974,4129.615384
4155.25641,4167.820513,4155.25641,4136.410256,4144.615384,4158.589743,4142.820513,4183.461538,4172.435897,4149.74359,4169.102564,4019.487179,4128.589743,4129.230769
4157.948718,4170.25641,4155.897436,4137.692307,4146.794872,4157.307692,4142.051282,4177.948718,4170.128205,4153.974359,4169.487179,4024.871794,4122.692307,4129.871795
4153.846154,4165.897436,4156.410256,4134.487179,4143.589743,4154.358974,4139.871795,4173.589743,4168.846154,4150.25641,4178.846154,4024.743589,4118.589743,4124.615384
4149.102564,4157.307692,4151.794872,4127.435897,4144.487179,4153.589743,4137.307692,4171.538461,4167.564102,4145.128205,4183.974359,4021.538461,4121.666666,4117.692307
4150.897436,4157.435897,4152.564102,4126.538461,4144.102564,4161.410256,4139.871795,4171.923077,4172.948718,4147.051282,4182.564102,4021.794871,4097.564102,4116.666666
4155.384615,4168.846154,4161.410256,4137.692307,4141.666666,4170.641026,4142.820513,4174.230769,4182.307692,4148.333333,4190.769231,4032.948717,4037.820512,4120.384615
4158.717949,4176.538461,4169.871795,4148.461538,4144.74359,4172.564102,4142.307692,4168.461538,4178.461538,4146.538461,4201.666667,4046.666666,3999.871794,4125.51282
4157.820513,4172.564102,4168.974359,4149.102564,4144.615384,4171.666667,4140.384615,4152.948718,4162.692307,4147.564102,4196.410256,4041.410256,4002.435897,4121.410256
4155,4168.205128,4161.666666,4142.820513,4145.128205,4171.794872,4137.820513,4143.461538,4153.333333,4147.179487,4184.487179,4025.128205,4003.589743,4112.435897
4155.641025,4175.384615,4156.923077,4136.666666,4144.871795,4173.333333,4136.794872,4146.794872,4152.435897,4145.51282,4184.74359,4023.461538,4000.897435,4110.769231
4156.538461,4181.410256,4160.384615,4138.589743,4143.076923,4174.102564,4141.794872,4154.358974,4150.384615,4146.666666,4183.974359,4035.76923,4014.358974,4113.333333
4155.384615,4178.846154,4166.794872,4147.179487,4146.025641,4171.794872,4149.358974,4163.846154,4153.205128,4148.717949,4173.076923,4043.974359,4023.589743,4118.333333
4156.923077,4178.461538,4168.205128,4152.948718,4144.871795,4170.51282,4155,4179.102564,4164.230769,4147.948718,4164.615384,4041.153846,4026.410256,4122.564102
4158.974359,4184.102564,4166.410256,4153.846154,4143.974359,4171.794872,4155.641025,4191.025641,4174.102564,4146.794872,4170.25641,4040,4037.948718,4125
4157.692307,4186.153846,4168.333333,4154.74359,4144.487179,4170.641026,4146.666666,4188.076923,4179.487179,4147.820513,4183.076923,4045.25641,4049.871794,4126.410256
4160.51282,4183.846154,4170.128205,4155.25641,4141.025641,4168.205128,4138.076923,4184.358974,4181.538461,4147.692307,4184.871795,4044.230769,4053.974359,4129.102564
4167.179487,4186.025641,4171.025641,4155.641025,4143.461538,4169.102564,4143.589743,4185,4180.25641,4148.076923,4188.589743,4046.025641,4063.333333,4134.358974
4168.717949,4187.564102,4172.564102,4159.74359,4144.615384,4170.128205,4151.794872,4177.820513,4177.307692,4148.589743,4198.974359,4054.871794,4074.102564,4135.128205
4167.307692,4187.692308,4170.25641,4158.846154,4143.205128,4170.25641,4152.307692,4168.717949,4170.128205,4148.461538,4193.076923,4051.025641,4067.051282,4131.410256
4163.461538,4190.897436,4168.974359,4157.948718,4144.615384,4173.846154,4150.51282,4166.025641,4161.153846,4149.74359,4181.282051,4038.846153,4057.820512,4130
4160.897436,4198.333333,4173.076923,4164.358974,4143.846154,4178.333333,4155.897436,4167.820513,4162.564102,4149.871795,4193.974359,4043.076923,4068.205128,4136.410256
4165,4200.384615,4173.461538,4163.717949,4145.384615,4182.435897,4164.230769,4172.820513,4171.666667,4146.153846,4213.461538,4053.974359,4082.692307,4142.051282
4168.846154,4196.923077,4170.51282,4160.25641,4142.179487,4186.538461,4166.794872,4180.51282,4174.487179,4144.230769,4215.897436,4058.076923,4087.948718,4144.102564
4169.487179,4200.384615,4171.923077,4163.333333,4138.846154,4182.692308,4165.128205,4184.615384,4176.794872,4147.820513,4215.25641,4064.358974,4092.051282,4149.615384
4171.923077,4202.307692,4173.076923,4168.205128,4143.589743,4174.871795,4161.794872,4185.25641,4183.076923,4150,4217.692308,4066.794871,4092.820512,4153.076923
4173.461538,4197.948718,4173.846154,4165.641025,4141.025641,4172.820513,4159.615384,4190.641026,4187.051282,4147.564102,4217.820513,4062.051282,4091.282051,4155.51282
4173.717949,4198.589743,4181.666667,4161.794872,4140.641025,4173.461538,4159.230769,4193.333333,4190.641026,4146.923077,4217.820513,4067.820512,4095.641025,4161.282051
4173.589743,4203.076923,4182.051282,4158.333333,4143.717949,4172.564102,4156.538461,4187.179487,4188.717949,4148.846154,4218.974359,4073.846154,4095,4162.051282
4170.51282,4200.25641,4173.205128,4158.333333,4142.564102,4172.564102,4152.564102,4180.897436,4180.51282,4147.564102,4214.871795,4065.641025,4087.564102,4155
4163.974359,4191.666667,4167.179487,4156.794872,4144.74359,4171.538461,4152.564102,4174.102564,4173.076923,4146.153846,4205.51282,4056.666666,4080.76923,4149.871795
4156.282051,4185.897436,4161.410256,4145.128205,4143.205128,4168.717949,4151.923077,4161.666666,4160.641025,4146.923077,4196.538461,4052.948718,4072.948718,4145.128205
4153.717949,4188.717949,4161.410256,4141.153846,4142.051282,4168.205128,4147.564102,4157.820513,4152.435897,4147.692307,4197.435897,4049.615384,4072.307692,4144.358974
4165.128205,4216.410256,4185.25641,4179.871795,4141.794872,4171.025641,4154.102564,4182.179487,4198.974359,4146.025641,4230.51282,4085.641025,4134.230769,4166.923077
4161.282051,4215.384615,4173.589743,4176.410256,4144.102564,4173.846154,4159.615384,4187.051282,4200.641026,4148.589743,4232.820513,4078.589743,4130.384615,4162.051282
4156.794872,4210.25641,4168.333333,4164.487179,4145.384615,4173.974359,4158.333333,4188.333333,4191.923077,4148.589743,4224.871795,4071.666666,4125.51282,4158.333333
4150.384615,4197.179487,4169.102564,4155,4143.974359,4168.333333,4152.435897,4182.307692,4178.589743,4146.538461,4212.179487,4070.76923,4119.102564,4149.74359
4152.435897,4192.051282,4164.74359,4157.564102,4143.846154,4169.615384,4155.897436,4182.435897,4171.025641,4146.538461,4210.384615,4074.102564,4119.615384,4144.74359
4151.153846,4192.948718,4156.153846,4158.076923,4138.846154,4174.230769,4160.769231,4186.282051,4169.615384,4147.948718,4209.615385,4071.025641,4119.358974,4146.025641
4141.025641,4188.205128,4150.51282,4148.333333,4140.128205,4167.948718,4154.615384,4183.333333,4168.974359,4147.948718,4198.205128,4062.820512,4110.897436,4144.871795
4137.564102,4183.974359,4147.564102,4140,4143.717949,4156.923077,4138.717949,4175.25641,4165.897436,4147.564102,4187.820513,4059.615384,4106.025641,4139.871795
4137.564102,4181.282051,4140.128205,4140.128205,4143.589743,4153.846154,4123.589743,4165.128205,4157.692307,4148.974359,4186.666667,4059.358974,4099.487179,4138.717949
4131.923077,4178.461538,4135.641025,4140.641025,4144.230769,4155.25641,4119.230769,4153.333333,4152.820513,4150.384615,4182.564102,4056.153846,4083.333333,4138.205128
4130.769231,4176.538461,4136.538461,4137.307692,4141.410256,4150.128205,4119.487179,4144.102564,4151.923077,4148.333333,4173.461538,4059.615384,4072.692307,4137.307692
4136.794872,4176.794872,4139.74359,4135.128205,4143.461538,4143.846154,4118.717948,4141.153846,4146.410256,4146.410256,4169.487179,4063.846153,4068.717948,4138.205128
4132.692307,4172.948718,4140,4133.589743,4146.025641,4143.461538,4120,4137.564102,4140.25641,4148.974359,4167.948718,4053.717948,4060.384615,4134.487179
4127.948718,4163.846154,4133.717948,4127.948718,4143.589743,4142.051282,4127.307692,4135.897436,4137.307692,4150.25641,4158.717949,4047.179487,4056.153846,4130.128205
4135.25641,4159.74359,4131.153846,4122.692307,4143.974359,4138.076923,4132.435897,4147.179487,4138.589743,4149.230769,4153.076923,4055.384615,4059.487179,4130.128205
4136.794872,4166.538461,4136.410256,4125.641025,4141.153846,4140.384615,4131.282051,4163.333333,4149.487179,4148.333333,4164.102564,4063.205128,4060.128205,4133.461538
4126.153846,4170.25641,4138.461538,4125.641025,4142.051282,4142.948718,4126.282051,4166.538461,4158.717949,4146.410256,4171.153846,4060.641025,4056.538461,4137.692307
4120.769231,4159.487179,4134.743589,4116.025641,4144.871795,4131.538461,4115,4158.205128,4152.820513,4146.282051,4161.153846,4057.435897,4048.333333,4135.25641
4123.846154,4152.307692,4135.769231,4109.743589,4141.794872,4120.769231,4105.128205,4153.589743,4147.435897,4148.717949,4154.358974,4058.974359,4033.846153,4128.205128
4124.487179,4160,4139.74359,4111.410256,4143.589743,4124.230769,4107.179487,4154.358974,4149.615384,4147.564102,4157.820513,4062.307692,4024.871794,4130.641025
4124.358974,4164.358974,4135.384615,4108.461538,4143.717949,4125.25641,4104.358974,4139.871795,4135.897436,4145.641025,4153.589743,4061.025641,4018.974358,4136.282051
4121.666666,4157.948718,4125.641025,4099.871795,4143.461538,4119.230769,4090.51282,4111.794872,4108.333333,4148.717949,4138.461538,4054.230769,4003.974358,4129.230769
4113.974359,4149.487179,4117.307692,4096.153846,4145.384615,4119.743589,4085.25641,4098.589743,4099.358974,4149.358974,4127.179487,4051.794871,3987.820512,4120
4108.076923,4145.769231,4110.384615,4093.461538,4141.025641,4121.538461,4086.025641,4104.743589,4103.974359,4145.641025,4124.615384,4051.153846,3976.923076,4115.641025
4100.128205,4136.025641,4098.589743,4081.538461,4141.923077,4115,4080.384615,4111.923077,4100.76923,4146.923077,4118.589743,4038.974359,3961.02564,4105.897436
4088.205128,4124.743589,4086.794871,4073.717948,4144.230769,4110.51282,4078.717948,4115.897436,4100.76923,4149.615384,4108.846154,4026.025641,3946.538461,4095.25641
4087.051282,4131.794872,4088.333333,4080.384615,4142.564102,4115.641025,4088.974359,4123.333333,4112.435897,4147.179487,4112.307692,4034.102564,3951.153846,4095.25641
4093.333333,4143.205128,4096.666666,4085.51282,4142.179487,4119.743589,4091.538461,4126.025641,4121.538461,4145.51282,4122.307692,4045.641025,3957.564102,4099.358974
4083.974359,4131.538461,4089.743589,4075.384615,4140.128205,4113.333333,4081.025641,4120.51282,4116.794872,4147.179487,4111.538461,4035.384615,3944.615384,4092.051282
4069.487179,4110.769231,4070.384615,4064.358974,4143.333333,4108.461538,4077.179487,4119.871795,4111.153846,4147.564102,4090.641025,4026.153846,3931.794871,4082.820512
4074.743589,4110.51282,4070.51282,4064.871794,4144.74359,4111.282051,4078.333333,4120.25641,4114.871795,4146.153846,4092.435897,4034.871794,3938.846153,4086.153846
4091.666666,4124.743589,4093.846154,4072.435897,4141.153846,4107.179487,4073.589743,4111.666666,4121.538461,4146.538461,4111.025641,4049.102564,3956.02564,4099.230769
4102.948718,4137.820513,4114.487179,4086.153846,4143.461538,4100.25641,4076.538461,4104.487179,4121.538461,4148.205128,4128.333333,4064.358974,3970.76923,4114.743589
4110.769231,4150,4124.230769,4102.948718,4142.948718,4103.974359,4090.76923,4107.948718,4121.025641,4148.461538,4138.589743,4079.743589,3984.358974,4124.230769
4116.666666,4155.51282,4127.692307,4110.128205,4142.692307,4109.487179,4092.820512,4109.230769,4124.615384,4146.282051,4140,4086.794871,3993.076923,4126.666666
4115.641025,4153.846154,4125.25641,4105,4142.948718,4113.076923,4086.666666,4103.589743,4122.692307,4145.384615,4137.820513,4086.923077,3994.487179,4122.179487
4118.333333,4156.666666,4124.487179,4103.461538,4141.282051,4122.948718,4089.743589,4104.358974,4121.282051,4147.435897,4139.358974,4086.794871,3998.333333,4119.230769
4121.538461,4164.358974,4124.230769,4111.153846,4145.769231,4128.076923,4091.410256,4114.487179,4124.615384,4149.102564,4139.615384,4087.179487,4003.846153,4123.333333
4115.51282,4165.769231,4123.205128,4118.589743,4145.25641,4122.948718,4089.487179,4123.333333,4125.128205,4148.205128,4131.538461,4090.76923,4005.76923,4125.25641
4110.897436,4163.589743,4129.102564,4121.923077,4142.307692,4122.564102,4091.538461,4125.128205,4122.820513,4147.051282,4128.076923,4096.282051,4003.333333,4122.820513
4112.820513,4165.25641,4132.564102,4122.179487,4143.717949,4124.871795,4091.410256,4125.25641,4127.435897,4147.307692,4133.974359,4100.897436,4003.589743,4124.358974
4116.666666,4169.74359,4131.666666,4123.974359,4142.307692,4122.948718,4088.205128,4128.333333,4136.794872,4148.205128,4140,4106.410256,4014.743589,4128.461538
4119.743589,4172.692308,4135.769231,4125.769231,4140.897436,4119.487179,4088.076923,4126.410256,4135.897436,4148.846154,4141.923077,4108.974359,4034.615384,4131.025641
4126.410256,4173.846154,4139.871795,4128.589743,4140.128205,4120.25641,4091.153846,4119.102564,4132.179487,4147.564102,4141.153846,4110.769231,4051.282051,4136.538461
4132.692307,4174.230769,4143.974359,4131.282051,4142.307692,4122.948718,4095.641025,4113.974359,4131.410256,4147.051282,4140.128205,4117.820513,4060.384615,4143.076923
4137.307692,4174.615384,4152.820513,4133.589743,4144.102564,4122.692307,4097.692307,4109.743589,4127.179487,4148.461538,4141.410256,4124.230769,4068.846153,4143.974359
4138.717949,4175.51282,4155.128205,4138.846154,4140,4131.025641,4102.435897,4107.820513,4122.051282,4147.564102,4143.076923,4123.205128,4068.076923,4141.538461
4127.051282,4173.589743,4142.948718,4135.897436,4142.564102,4137.948718,4105.128205,4105,4115.897436,4147.179487,4135.51282,4114.743589,4054.358974,4136.538461
4115,4166.538461,4131.666666,4122.948718,4143.589743,4131.153846,4096.794871,4099.615384,4109.230769,4147.435897,4126.410256,4106.666666,4052.564102,4127.820513
4117.692307,4166.282051,4130.897436,4122.948718,4140.641025,4129.487179,4092.179487,4105.897436,4113.461538,4146.410256,4130.641025,4108.846154,4069.871795,4123.974359
4124.871795,4175.128205,4135.641025,4136.666666,4145.769231,4138.717949,4102.564102,4125.128205,4129.615384,4146.794872,4139.487179,4119.358974,4086.153846,4131.538461
4124.615384,4178.717949,4140.384615,4140.769231,4144.615384,4141.282051,4111.153846,4140.128205,4140.641025,4148.717949,4140.384615,4125.384615,4094.743589,4139.487179
4128.974359,4174.487179,4142.051282,4135.51282,4142.051282,4139.615384,4110.641025,4145.25641,4144.358974,4148.589743,4139.230769,4125.128205,4104.102564,4141.794872
4137.692307,4170.769231,4143.333333,4137.051282,4142.948718,4141.282051,4111.923077,4143.717949,4143.076923,4147.179487,4136.794872,4120.51282,4113.717948,4141.794872
4135.769231,4169.102564,4144.230769,4138.076923,4141.282051,4137.948718,4109.615384,4134.358974,4132.820513,4147.564102,4126.538461,4110.641025,4117.435897,4142.564102
